P26,fdp_c_0
P27,for_c_0
P28,for_e_0
P29,fru_e_0
P30,fum_c_0
P31,fum_e_0
P32,g3p_c_0
P33,g6p_c_0
P34,glc__D_e_0
P35,gln__L_c_0
P36,gln__L_e_0
P37,glu__L_c_0
P38,glu__L_e_0
P39,glx_c_0
P40,h2o_c_0
P41,h2o_e_0
P42,h_c_0
P43,h_e_0
P44,icit_c_0
P45,lac__D_c_0
P46,lac__D_e_0
P47,mal__L_c_0
P48,mal__L_e_0
P49,nad_c_0
P50,nadh_c_0
P51,nadp_c_0
P52,nadph_c_0
P53,nh4_c_0
P54,nh4_e_0
P55,o2_c_0
P56,o2_e_0
P57,oaa_c_0
P58,pep_c_0
P59,pi_c_0
P60,pi_e_0
P61,pyr_c_0
P62,pyr_e_0
P63,q8_c_0
P64,q8h2_c_0
P65,r5p_c_0
P66,ru5p__D_c_0
P67,s7p_c_0
P68,succ_c_0
P69,succ_e_0
P70,succoa_c_0
P71,xu5p__D_c_0
P72,glcn_e_0
P73,glcn_c_0
P74,glyc_e_0
P75,glyc_c_0
P76,dha_c_0
P77,glyc3p_c_0
P78,gal_e_0
P79,gal_c_0
P80,gal1p_c_0
P81,g1p_c_0
P82,f1p_c_0
P83,2ddg6p_c_0
P84,ppi_c_0
P85,h2o2_c_0
P86,biomass_e_0
P87,kcat_ACALD
P88,E_ACALD
P89,Km_ACALD_acald_c
P90,Km_ACALD_accoa_c
P91,Km_ACALD_coa_c
P92,Km_ACALD_h_c
P93,Km_ACALD_nad_c
P94,Km_ACALD_nadh_c
P95,Keq_ACALD
P96,kcat_ACALDt
P97,E_ACALDt
P98,Km_ACALDt_acald_c
P99,Km_ACALDt_acald_e
P100,Keq_ACALDt
P101,kcat_ACKr
P102,E_ACKr
P103,Km_ACKr_ac_c
P104,Km_ACKr_actp_c
P105,Km_ACKr_adp_c
P106,Km_ACKr_atp_c
P107,Keq_ACKr
P108,kcat_ACONTa
P109,E_ACONTa
P110,Km_ACONTa_acon_C_c
P111,Km_ACONTa_cit_c
P112,Km_ACONTa_h2o_c
P113,Keq_ACONTa
P114,kcat_ACONTb
P115,E_ACONTb
P116,Km_ACONTb_acon_C_c
P117,Km_ACONTb_h2o_c
P118,Km_ACONTb_icit_c
P119,Keq_ACONTb
P120,kcat_ACt2r
P121,E_ACt2r
P122,Km_ACt2r_ac_c
P123,Km_ACt2r_ac_e
P124,Km_ACt2r_h_c
P125,Km_ACt2r_h_e
P126,Keq_ACt2r
P127,kcat_ADK1
P128,E_ADK1
P129,Km_ADK1_adp_c
P130,Km_ADK1_amp_c
P131,Km_ADK1_atp_c
P132,Keq_ADK1
P133,kcat_AKGDH
P134,E_AKGDH
P135,Km_AKGDH_akg_c
P136,Km_AKGDH_co2_c
P137,Km_AKGDH_coa_c
P138,Km_AKGDH_nad_c
P139,Km_AKGDH_nadh_c
P140,Km_AKGDH_succoa_c
P141,Keq_AKGDH
P142,kcat_AKGt2r
P143,E_AKGt2r
P144,Km_AKGt2r_akg_c
P145,Km_AKGt2r_akg_e
P146,Km_AKGt2r_h_c
P147,Km_AKGt2r_h_e
P148,Keq_AKGt2r
P149,kcat_ALCD2x
P150,E_ALCD2x
P151,Km_ALCD2x_acald_c
P152,Km_ALCD2x_etoh_c
P153,Km_ALCD2x_h_c
P154,Km_ALCD2x_nad_c
P155,Km_ALCD2x_nadh_c
P156,Keq_ALCD2x
P157,kcat_ATPM
P158,E_ATPM
P159,Km_ATPM_adp_c
P160,Km_ATPM_atp_c
P161,Km_ATPM_h2o_c
P162,Km_ATPM_h_c
P163,Km_ATPM_pi_c
P164,Keq_ATPM
P165,kcat_ATPS4r
P166,E_ATPS4r
P167,Km_ATPS4r_adp_c
P168,Km_ATPS4r_atp_c
P169,Km_ATPS4r_h2o_c
P170,Km_ATPS4r_h_c
P171,Km_ATPS4r_h_e
P172,Km_ATPS4r_pi_c
P173,Keq_ATPS4r
P174,kcat_Biomass_Ecoli_core_w_GAM
P175,E_Biomass_Ecoli_core_w_GAM
P176,Km_Biomass_Ecoli_core_w_GAM_3pg_c
P177,Km_Biomass_Ecoli_core_w_GAM_accoa_c
P178,Km_Biomass_Ecoli_core_w_GAM_adp_c
P179,Km_Biomass_Ecoli_core_w_GAM_akg_c
P180,Km_Biomass_Ecoli_core_w_GAM_atp_c
P181,Km_Biomass_Ecoli_core_w_GAM_coa_c
P182,Km_Biomass_Ecoli_core_w_GAM_e4p_c
P183,Km_Biomass_Ecoli_core_w_GAM_f6p_c
P184,Km_Biomass_Ecoli_core_w_GAM_g3p_c
P185,Km_Biomass_Ecoli_core_w_GAM_g6p_c
P186,Km_Biomass_Ecoli_core_w_GAM_gln__L_c
P187,Km_Biomass_Ecoli_core_w_GAM_glu__L_c
P188,Km_Biomass_Ecoli_core_w_GAM_h2o_c
P189,Km_Biomass_Ecoli_core_w_GAM_h_c
P190,Km_Biomass_Ecoli_core_w_GAM_nad_c
P191,Km_Biomass_Ecoli_core_w_GAM_nadh_c
P192,Km_Biomass_Ecoli_core_w_GAM_nadp_c
P193,Km_Biomass_Ecoli_core_w_GAM_nadph_c
P194,Km_Biomass_Ecoli_core_w_GAM_oaa_c
P195,Km_Biomass_Ecoli_core_w_GAM_pep_c
P196,Km_Biomass_Ecoli_core_w_GAM_pi_c
P197,Km_Biomass_Ecoli_core_w_GAM_pyr_c
P198,Km_Biomass_Ecoli_core_w_GAM_r5p_c
P199,Km_Biomass_Ecoli_core_w_GAM_biomass_e
P200,kcat_CO2t
P201,E_CO2t
P202,Km_CO2t_co2_c
P203,Km_CO2t_co2_e
P204,Keq_CO2t
P205,kcat_CS
P206,E_CS
P207,Km_CS_accoa_c
P208,Km_CS_cit_c
P209,Km_CS_coa_c
P210,Km_CS_h2o_c
P211,Km_CS_h_c
P212,Km_CS_oaa_c
P213,Keq_CS
P214,kcat_CYTBD
P215,E_CYTBD
P216,Km_CYTBD_h2o_c
P217,Km_CYTBD_h_c
P218,Km_CYTBD_h_e
P219,Km_CYTBD_o2_c
P220,Km_CYTBD_q8_c
P221,Km_CYTBD_q8h2_c
P222,Keq_CYTBD
P223,kcat_D_LACt2
P224,E_D_LACt2
P225,Km_D_LACt2_h_c
P226,Km_D_LACt2_h_e
P227,Km_D_LACt2_lac__D_c
P228,Km_D_LACt2_lac__D_e
P229,Keq_D_LACt2
P230,kcat_ENO
P231,E_ENO
P232,Km_ENO_2pg_c
P233,Km_ENO_h2o_c
P234,Km_ENO_pep_c
P235,Keq_ENO
P236,kcat_ETOHt2r
P237,E_ETOHt2r
P238,Km_ETOHt2r_etoh_c
P239,Km_ETOHt2r_etoh_e
P240,Km_ETOHt2r_h_c
P241,Km_ETOHt2r_h_e
P242,Keq_ETOHt2r
P243,kcat_FBA
P244,E_FBA
P245,Km_FBA_dhap_c
P246,Km_FBA_fdp_c
P247,Km_FBA_g3p_c
P248,Keq_FBA
P249,kcat_FBP
P250,E_FBP
P251,Km_FBP_f6p_c
P252,Km_FBP_fdp_c
P253,Km_FBP_h2o_c
P254,Km_FBP_pi_c
P255,Keq_FBP
P256,kcat_FORt2
P257,E_FORt2
P258,Km_FORt2_for_c
P259,Km_FORt2_for_e
P260,Km_FORt2_h_c
P261,Km_FORt2_h_e
P262,Keq_FORt2
P263,kcat_FORti
P264,E_FORti
P265,Km_FORti_for_c
P266,Km_FORti_for_e
P267,Keq_FORti
P268,kcat_FRD7
P269,E_FRD7
P270,Km_FRD7_fum_c
P271,Km_FRD7_q8_c
P272,Km_FRD7_q8h2_c
P273,Km_FRD7_succ_c
P274,Keq_FRD7
P275,kcat_FUM
P276,E_FUM
P277,Km_FUM_fum_c
P278,Km_FUM_h2o_c
P279,Km_FUM_mal__L_c
P280,Keq_FUM
P281,kcat_FUMt2_2
P282,E_FUMt2_2
P283,Km_FUMt2_2_fum_c
P284,Km_FUMt2_2_fum_e
P285,Km_FUMt2_2_h_c
P286,Km_FUMt2_2_h_e
P287,Keq_FUMt2_2
P288,kcat_G6PDH2r
P289,E_G6PDH2r
P290,Km_G6PDH2r_6pgl_c
P291,Km_G6PDH2r_g6p_c
P292,Km_G6PDH2r_h_c
P293,Km_G6PDH2r_nadp_c
P294,Km_G6PDH2r_nadph_c
P295,Keq_G6PDH2r
P296,kcat_GAPD
P297,E_GAPD
P298,Km_GAPD_13dpg_c
P299,Km_GAPD_g3p_c
P300,Km_GAPD_h_c
P301,Km_GAPD_nad_c
P302,Km_GAPD_nadh_c
P303,Km_GAPD_pi_c
P304,Keq_GAPD
P305,kcat_GLCpts
P306,E_GLCpts
P307,Km_GLCpts_g6p_c
P308,Km_GLCpts_glc__D_e
P309,Km_GLCpts_pep_c
P310,Km_GLCpts_pyr_c
P311,Keq_GLCpts
P312,kcat_GLNS
P313,E_GLNS
P314,Km_GLNS_adp_c
P315,Km_GLNS_atp_c
P316,Km_GLNS_gln__L_c
P317,Km_GLNS_glu__L_c
P318,Km_GLNS_h_c
P319,Km_GLNS_nh4_c
P320,Km_GLNS_pi_c
P321,Keq_GLNS
P322,kcat_GLNabc
P323,E_GLNabc
P324,Km_GLNabc_adp_c
P325,Km_GLNabc_atp_c
P326,Km_GLNabc_gln__L_c
P327,Km_GLNabc_gln__L_e
P328,Km_GLNabc_h2o_c
P329,Km_GLNabc_h_c
P330,Km_GLNabc_pi_c
P331,Keq_GLNabc
P332,kcat_GLUDy
P333,E_GLUDy
P334,Km_GLUDy_akg_c
P335,Km_GLUDy_glu__L_c
P336,Km_GLUDy_h2o_c
P337,Km_GLUDy_h_c
P338,Km_GLUDy_nadp_c
P339,Km_GLUDy_nadph_c
P340,Km_GLUDy_nh4_c
P341,Keq_GLUDy
P342,kcat_GLUN
P343,E_GLUN
P344,Km_GLUN_gln__L_c
P345,Km_GLUN_glu__L_c
P346,Km_GLUN_h2o_c
P347,Km_GLUN_nh4_c
P348,Keq_GLUN
P349,kcat_GLUSy
P350,E_GLUSy
P351,Km_GLUSy_akg_c
P352,Km_GLUSy_gln__L_c
P353,Km_GLUSy_glu__L_c
P354,Km_GLUSy_h_c
P355,Km_GLUSy_nadp_c
P356,Km_GLUSy_nadph_c
P357,Keq_GLUSy
P358,kcat_GLUt2r
P359,E_GLUt2r
P360,Km_GLUt2r_glu__L_c
P361,Km_GLUt2r_glu__L_e
P362,Km_GLUt2r_h_c
P363,Km_GLUt2r_h_e
P364,Keq_GLUt2r
P365,kcat_GND
P366,E_GND
P367,Km_GND_6pgc_c
P368,Km_GND_co2_c
P369,Km_GND_nadp_c
P370,Km_GND_nadph_c
P371,Km_GND_ru5p__D_c
P372,Keq_GND
P373,kcat_H2Ot
P374,E_H2Ot
P375,Km_H2Ot_h2o_c
P376,Km_H2Ot_h2o_e
P377,Keq_H2Ot
P378,kcat_ICDHyr
P379,E_ICDHyr
P380,Km_ICDHyr_akg_c
P381,Km_ICDHyr_co2_c
P382,Km_ICDHyr_icit_c
P383,Km_ICDHyr_nadp_c
P384,Km_ICDHyr_nadph_c
P385,Keq_ICDHyr
P386,kcat_ICL
P387,E_ICL
P388,Km_ICL_glx_c
P389,Km_ICL_icit_c
P390,Km_ICL_succ_c
P391,Keq_ICL
P392,kcat_LDH_D
P393,E_LDH_D
P394,Km_LDH_D_h_c
P395,Km_LDH_D_lac__D_c
P396,Km_LDH_D_nad_c
P397,Km_LDH_D_nadh_c
P398,Km_LDH_D_pyr_c
P399,Keq_LDH_D
P400,kcat_MALS
P401,E_MALS
P402,Km_MALS_accoa_c
P403,Km_MALS_coa_c
P404,Km_MALS_glx_c
P405,Km_MALS_h2o_c
P406,Km_MALS_h_c
P407,Km_MALS_mal__L_c
P408,Keq_MALS
P409,kcat_MALt2_2
P410,E_MALt2_2
P411,Km_MALt2_2_h_c
P412,Km_MALt2_2_h_e
P413,Km_MALt2_2_mal__L_c
P414,Km_MALt2_2_mal__L_e
P415,Keq_MALt2_2
P416,kcat_MDH
P417,E_MDH
P418,Km_MDH_h_c
P419,Km_MDH_mal__L_c
P420,Km_MDH_nad_c
P421,Km_MDH_nadh_c
P422,Km_MDH_oaa_c
P423,Keq_MDH
P424,kcat_ME1
P425,E_ME1
P426,Km_ME1_co2_c
P427,Km_ME1_mal__L_c
P428,Km_ME1_nad_c
P429,Km_ME1_nadh_c
P430,Km_ME1_pyr_c
P431,Keq_ME1
P432,kcat_ME2
P433,E_ME2
P434,Km_ME2_co2_c
P435,Km_ME2_mal__L_c
P436,Km_ME2_nadp_c
P437,Km_ME2_nadph_c
P438,Km_ME2_pyr_c
P439,Keq_ME2
P440,kcat_NADH16
P441,E_NADH16
P442,Km_NADH16_h_c
P443,Km_NADH16_h_e
P444,Km_NADH16_nad_c
P445,Km_NADH16_nadh_c
P446,Km_NADH16_q8_c
P447,Km_NADH16_q8h2_c
P448,Keq_NADH16
P449,kcat_NADTRHD
P450,E_NADTRHD
P451,Km_NADTRHD_nad_c
P452,Km_NADTRHD_nadh_c
P453,Km_NADTRHD_nadp_c
P454,Km_NADTRHD_nadph_c
P455,Keq_NADTRHD
P456,kcat_NH4t
P457,E_NH4t
P458,Km_NH4t_nh4_c
P459,Km_NH4t_nh4_e
P460,Keq_NH4t
P461,kcat_O2t
P462,E_O2t
P463,Km_O2t_o2_c
P464,Km_O2t_o2_e
P465,Keq_O2t
P466,kcat_PDH
P467,E_PDH
P468,Km_PDH_accoa_c
P469,Km_PDH_co2_c
P470,Km_PDH_coa_c
P471,Km_PDH_nad_c
P472,Km_PDH_nadh_c
P473,Km_PDH_pyr_c
P474,Keq_PDH
P475,kcat_PFK
P476,E_PFK
P477,Km_PFK_adp_c
P478,Km_PFK_atp_c
P479,Km_PFK_f6p_c
P480,Km_PFK_fdp_c
P481,Km_PFK_h_c
P482,Keq_PFK
P483,kcat_PFL
P484,E_PFL
P485,Km_PFL_accoa_c
P486,Km_PFL_coa_c
P487,Km_PFL_for_c
P488,Km_PFL_pyr_c
P489,Keq_PFL
P490,kcat_PGI
P491,E_PGI
P492,Km_PGI_f6p_c
P493,Km_PGI_g6p_c
P494,Keq_PGI
P495,kcat_PGK
P496,E_PGK
P497,Km_PGK_13dpg_c
P498,Km_PGK_3pg_c
P499,Km_PGK_adp_c
P500,Km_PGK_atp_c
P501,Keq_PGK
P502,kcat_PGL
P503,E_PGL
P504,Km_PGL_6pgc_c
P505,Km_PGL_6pgl_c
P506,Km_PGL_h2o_c
P507,Km_PGL_h_c
P508,Keq_PGL
P509,kcat_PGM
P510,E_PGM
P511,Km_PGM_2pg_c
P512,Km_PGM_3pg_c
P513,Keq_PGM
P514,kcat_PIt2r
P515,E_PIt2r
P516,Km_PIt2r_h_c
P517,Km_PIt2r_h_e
P518,Km_PIt2r_pi_c
P519,Km_PIt2r_pi_e
P520,Keq_PIt2r
P521,kcat_PPC
P522,E_PPC
P523,Km_PPC_co2_c
P524,Km_PPC_h2o_c
P525,Km_PPC_h_c
P526,Km_PPC_oaa_c
P527,Km_PPC_pep_c
P528,Km_PPC_pi_c
P529,Keq_PPC
P530,kcat_PPCK
P531,E_PPCK
P532,Km_PPCK_adp_c
P533,Km_PPCK_atp_c
P534,Km_PPCK_co2_c
P535,Km_PPCK_oaa_c
P536,Km_PPCK_pep_c
P537,Keq_PPCK
P538,kcat_PPS
P539,E_PPS
P540,Km_PPS_amp_c
P541,Km_PPS_atp_c
P542,Km_PPS_h2o_c
P543,Km_PPS_h_c
P544,Km_PPS_pep_c
P545,Km_PPS_pi_c
P546,Km_PPS_pyr_c
P547,Keq_PPS
P548,kcat_PTAr
P549,E_PTAr
P550,Km_PTAr_accoa_c
P551,Km_PTAr_actp_c
P552,Km_PTAr_coa_c
P553,Km_PTAr_pi_c
P554,Keq_PTAr
P555,kcat_PYK
P556,E_PYK
P557,Km_PYK_adp_c
P558,Km_PYK_atp_c
P559,Km_PYK_h_c
P560,Km_PYK_pep_c
P561,Km_PYK_pyr_c
P562,Keq_PYK
P563,kcat_PYRt2r
P564,E_PYRt2r
P565,Km_PYRt2r_h_c
P566,Km_PYRt2r_h_e
P567,Km_PYRt2r_pyr_c
P568,Km_PYRt2r_pyr_e
P569,Keq_PYRt2r
P570,kcat_RPE
P571,E_RPE
P572,Km_RPE_ru5p__D_c
P573,Km_RPE_xu5p__D_c
P574,Keq_RPE
P575,kcat_RPI
P576,E_RPI
P577,Km_RPI_r5p_c
P578,Km_RPI_ru5p__D_c
P579,Keq_RPI
P580,kcat_SUCCt2_2
P581,E_SUCCt2_2
P582,Km_SUCCt2_2_h_c
P583,Km_SUCCt2_2_h_e
P584,Km_SUCCt2_2_succ_c
P585,Km_SUCCt2_2_succ_e
P586,Keq_SUCCt2_2
P587,kcat_SUCCt3
P588,E_SUCCt3
P589,Km_SUCCt3_h_c
P590,Km_SUCCt3_h_e
P591,Km_SUCCt3_succ_c
P592,Km_SUCCt3_succ_e
P593,Keq_SUCCt3
P594,kcat_SUCDi
P595,E_SUCDi
P596,Km_SUCDi_fum_c
P597,Km_SUCDi_q8_c
P598,Km_SUCDi_q8h2_c
P599,Km_SUCDi_succ_c
P600,Keq_SUCDi
P601,kcat_SUCOAS
P602,E_SUCOAS
P603,Km_SUCOAS_adp_c
P604,Km_SUCOAS_atp_c
P605,Km_SUCOAS_coa_c
P606,Km_SUCOAS_pi_c
P607,Km_SUCOAS_succ_c
P608,Km_SUCOAS_succoa_c
P609,Keq_SUCOAS
P610,kcat_TALA
P611,E_TALA
P612,Km_TALA_e4p_c
P613,Km_TALA_f6p_c
P614,Km_TALA_g3p_c
P615,Km_TALA_s7p_c
P616,Keq_TALA
P617,kcat_THD2
P618,E_THD2
P619,Km_THD2_h_c
P620,Km_THD2_h_e
P621,Km_THD2_nad_c
P622,Km_THD2_nadh_c
P623,Km_THD2_nadp_c
P624,Km_THD2_nadph_c
P625,Keq_THD2
P626,kcat_TKT1
P627,E_TKT1
P628,Km_TKT1_g3p_c
P629,Km_TKT1_r5p_c
P630,Km_TKT1_s7p_c
P631,Km_TKT1_xu5p__D_c
P632,Keq_TKT1
P633,kcat_TKT2
P634,E_TKT2
P635,Km_TKT2_e4p_c
P636,Km_TKT2_f6p_c
P637,Km_TKT2_g3p_c
P638,Km_TKT2_xu5p__D_c
P639,Keq_TKT2
P640,kcat_TPI
P641,E_TPI
P642,Km_TPI_dhap_c
P643,Km_TPI_g3p_c
P644,Keq_TPI
P645,kcat_GLCNt2r
P646,E_GLCNt2r
P647,Km_GLCNt2r_h_c
P648,Km_GLCNt2r_h_e
P649,Km_GLCNt2r_glcn_e
P650,Km_GLCNt2r_glcn_c
P651,Keq_GLCNt2r
P652,kcat_GNK
P653,E_GNK
P654,Km_GNK_6pgc_c
P655,Km_GNK_adp_c
P656,Km_GNK_atp_c
P657,Km_GNK_h_c
P658,Km_GNK_glcn_c
P659,Keq_GNK
P660,kcat_GLYCt
P661,E_GLYCt
P662,Km_GLYCt_glyc_e
P663,Km_GLYCt_glyc_c
P664,Keq_GLYCt
P665,kcat_GLYCDx
P666,E_GLYCDx
P667,Km_GLYCDx_h_c
P668,Km_GLYCDx_nad_c
P669,Km_GLYCDx_nadh_c
P670,Km_GLYCDx_glyc_c
P671,Km_GLYCDx_dha_c
P672,Keq_GLYCDx
P673,kcat_DHAPT
P674,E_DHAPT
P675,Km_DHAPT_dhap_c
P676,Km_DHAPT_pep_c
P677,Km_DHAPT_pyr_c
P678,Km_DHAPT_dha_c
P679,Keq_DHAPT
P680,kcat_G3PD2
P681,E_G3PD2
P682,Km_G3PD2_dhap_c
P683,Km_G3PD2_h_c
P684,Km_G3PD2_nadp_c
P685,Km_G3PD2_nadph_c
P686,Km_G3PD2_glyc3p_c
P687,Keq_G3PD2
P688,kcat_G3PT
P689,E_G3PT
P690,Km_G3PT_h2o_c
P691,Km_G3PT_pi_c
P692,Km_G3PT_glyc_c
P693,Km_G3PT_glyc3p_c
P694,Keq_G3PT
P695,kcat_GLYK
P696,E_GLYK
P697,Km_GLYK_adp_c
P698,Km_GLYK_atp_c
P699,Km_GLYK_h_c
P700,Km_GLYK_glyc_c
P701,Km_GLYK_glyc3p_c
P702,Keq_GLYK
P703,kcat_GALabc
P704,E_GALabc
P705,Km_GALabc_adp_c
P706,Km_GALabc_atp_c
P707,Km_GALabc_h2o_c
P708,Km_GALabc_h_c
P709,Km_GALabc_pi_c
P710,Km_GALabc_gal_e
P711,Km_GALabc_gal_c
P712,Keq_GALabc
P713,kcat_UGLT
P714,E_UGLT
P715,Km_UGLT_gal1p_c
P716,Km_UGLT_g1p_c
P717,Keq_UGLT
P718,kcat_PGMT
P719,E_PGMT
P720,Km_PGMT_g6p_c
P721,Km_PGMT_g1p_c
P722,Keq_PGMT
P723,kcat_GALKr
P724,E_GALKr
P725,Km_GALKr_adp_c
P726,Km_GALKr_atp_c
P727,Km_GALKr_h_c
P728,Km_GALKr_gal_c
P729,Km_GALKr_gal1p_c
P730,Keq_GALKr
P731,kcat_FRUpts
P732,E_FRUpts
P733,Km_FRUpts_fru_e
P734,Km_FRUpts_pep_c
P735,Km_FRUpts_pyr_c
P736,Km_FRUpts_f1p_c
P737,Keq_FRUpts
P738,kcat_FRUK
P739,E_FRUK
P740,Km_FRUK_adp_c
P741,Km_FRUK_atp_c
P742,Km_FRUK_fdp_c
P743,Km_FRUK_h_c
P744,Km_FRUK_f1p_c
P745,Keq_FRUK
P746,kcat_EDD
P747,E_EDD
P748,Km_EDD_6pgc_c
P749,Km_EDD_h2o_c
P750,Km_EDD_2ddg6p_c
P751,Keq_EDD
P752,kcat_EDA
P753,E_EDA
P754,Km_EDA_g3p_c
P755,Km_EDA_pyr_c
P756,Km_EDA_2ddg6p_c
P757,Keq_EDA
P758,kcat_ACS
P759,E_ACS
P760,Km_ACS_ac_c
P761,Km_ACS_accoa_c
P762,Km_ACS_amp_c
P763,Km_ACS_atp_c
P764,Km_ACS_coa_c
P765,Km_ACS_ppi_c
P766,Keq_ACS
P767,kcat_MOX
P768,E_MOX
P769,Km_MOX_mal__L_c
P770,Km_MOX_o2_c
P771,Km_MOX_oaa_c
P772,Km_MOX_h2o2_c
P773,Keq_MOX
R0,ACALD
R1,ACALDt
R2,ACKr
R3,ACONTa
R4,ACONTb
R5,ACt2r
R6,ADK1
R7,AKGDH
R8,AKGt2r
R9,ALCD2x
R10,ATPM
R11,ATPS4r
R12,Biomass_Ecoli_core_w_GAM
R13,CO2t
R14,CS
R15,CYTBD
R16,D_LACt2
R17,ENO
R18,ETOHt2r
R19,FBA
R20,FBP
R21,FORt2
R22,FORti
R23,FRD7
R24,FUM
R25,FUMt2_2
R26,G6PDH2r
R27,GAPD
R28,GLCpts
R29,GLNS
R30,GLNabc
R31,GLUDy
R32,GLUN
R33,GLUSy
R34,GLUt2r
R35,GND
R36,H2Ot
R37,ICDHyr
R38,ICL
R39,LDH_D
R40,MALS
R41,MALt2_2
R42,MDH
R43,ME1
R44,ME2
R45,NADH16
R46,NADTRHD
R47,NH4t
R48,O2t
R49,PDH
R50,PFK
R51,PFL
R52,PGI
R53,PGK
R54,PGL
R55,PGM
R56,PIt2r
R57,PPC
R58,PPCK
R59,PPS
R60,PTAr
R61,PYK
R62,PYRt2r
R63,RPE
R64,RPI
R65,SUCCt2_2
R66,SUCCt3
R67,SUCDi
R68,SUCOAS
R69,TALA
R70,THD2
R71,TKT1
R72,TKT2
R73,TPI
R74,GLCNt2r
R75,GNK
R76,GLYCt
R77,GLYCDx
R78,DHAPT
R79,G3PD2
R80,G3PT
R81,GLYK
R82,GALabc
R83,UGLT
R84,PGMT
R85,GALKr
R86,FRUpts
R87,FRUK
R88,EDD
R89,EDA
R90,ACS
R91,MOX
